	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
662	08.06.2015, 13:02	Forum Veteran	Thanked 1,098 Times in 602 Posts	Location: Best City, Greatest Nation	"    Well she was worried about obsolescence on a CHF 1000 iphone - a CHF 350 S4 might be a different matter (yes, I know it's 2 generations old already).  Plus the battery is also exchangeable (no idea about the Huawei).     
I don't recall that Cath is a mountain biker (therefore not needing trail maps) so I would imagine Google Maps or Nokia Here maps would give sufficient on and off-line coverege to meet her needs.     
Honestly for a technically undemanding person there's no reason a smartphone shouldn't last as long as a dedicated GPS.  UNLESS waterproofing is essential....(even then there are posssibilities)
		"	a reputation beyond repute	Join Date: Aug 2010	Groaned at 194 Times in 107 Posts	Thinking of buying IPad Air 2 for phone features	CathHarmony	Posts: 1,318
663	31.03.2014, 14:08	Member	Thanked 66 Times in 37 Posts	Location: Baar	"    You too, huh?
		"	considered knowledgeable	Join Date: Feb 2013	Groaned at 0 Times in 0 Posts	HBO - panic stations	Heisenberg	Posts: 103
664	07.06.2015, 16:38	Senior Member	Thanked 128 Times in 80 Posts	Location: zurich	"    If I understand you correctly, you say that only one of the two ("" on-board graphics chipset "" or ""PCIe add-on card"") can be used at the time.   
Well, this was the case. 
Until now, I only used the mother board DVI plug. Until it didn't work anymore - after I unplugged my ""current"" BenQ monitor and plugged the Samsung T260HD monitor.   
After unplugging the ""new"" monitor and re-plugging the BEnQ monitor, it still didn't work.   
It is only after plugging the BEnQ in the video card and it worked, that I figured out that the on-board plug/s was the problem.
		"	considered knowledgeable	Join Date: Oct 2009	Groaned at 0 Times in 0 Posts	"Monitor ""burning"" computer circuit?"	swissnyc	Posts: 281
665	08.06.2015, 12:31	Forum Legend	Thanked 8,755 Times in 4,797 Posts	Location: Zürich	" 
			
			My wife has a Swisscom abo and a Sony Z3 mobile phone.   
When somebody sends her an MMS it arrives OK but often she gets the same MMS on the next day at the same time.  In the worst case this continued every day for three weeks, we even visited the friend who had sent this one and deleted it from their phone but my wife continued to get copies.   
Anybody have a clue what could cause this?   
I sent her an MMS yesterday at around 11:30 and it just arrived again    "	a reputation beyond repute	Join Date: May 2008	Groaned at 170 Times in 145 Posts	Repeat MMS messages	marton	Posts: 7,567
666	16.03.2015, 21:40	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	" 
			
			normally its capacitors which are faulty, you can locate them in power unit inside of the tv (careful , take out electricity and make sure that power is out) , you solder them out and buy new ones from conrad.      "	no particular reputation at present	Join Date: Mar 2015	Groaned at 0 Times in 0 Posts	Problem with TV power	preside	Posts: 2
667	03.06.2015, 11:29	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Tanzania	" 
			
			Yep .... I have a couple of fully enclosing cases, for better protection - but always revert back to the magnetic smart cover (which only covers the screen on a mini), because it just makes it that little bit more pocketable (lighter and less bulky).   
I always charge mine everyday (overnight), as I use it a fair amount. Certainly don't get 10 hours, but I could probably tweek a few settings for better battery life.
		"	no particular reputation at present	Join Date: Mar 2015	Groaned at 0 Times in 0 Posts	Buying my first iPad	_Mzungu	Posts: 15
668	31.05.2015, 20:35	Newbie	Thanked 0 Times in 0 Posts	Location: Bern	" 
			
			Hello and Thank you for your rely.   
The problem was that in the first, second and ect. invoice there is no telethon number or email or address to which to ask for cancelation. 
Also no web site. in the last reminder letter I saw email and I ask for cancelation and got the reply with the text I attached. 
When I clicked on the advertisement at the beginning I did not go to the whole process and I also wrote my address wrong by mistake and cancel the order. When I received the packages with the wrong address I see that the post tried to sent back to them but also I see their address cross and my address as sender as well. What is the meaning of this? 
If I did not confirm the order why they send me package, invoice and even recurrent subscription.  
They are laying and cheating.  
I don't have possibility to see what they have about me in their database or the order they said I have done. 
Be careful and this is my warning to all of you. 
See on this link what happened to other people in other countries.     
I will write to this web site   "	no particular reputation at present	Join Date: May 2015	Groaned at 0 Times in 0 Posts	New SCAM stylelux.ch. DON'T Buy FROM THESE GUYS	ilinenkova	Posts: 2
669	26.08.2014, 14:04	Forum Veteran	Thanked 248 Times in 155 Posts	Location: Zurich	"    mine looks like this - no option do disable anything. It was already enabled when I first looked on that website. I've sent UPC support an e-mail, demanding to get it disabled.
		"	earned some respect	Join Date: Mar 2011	Groaned at 0 Times in 0 Posts	Wi-Free by Cablecom, the good, the bad and the ...	we_da_man	Posts: 528
670	31.05.2015, 06:57	Newbie	Thanked 1 Time in 1 Post	Location: New york	" 
			
			I'm just trying to understand why, after nearly a year in the States, he only now needs a police check.  He arrived there in August 2014 and by tomorrow we'll be in June 2015 - ten months later.  I can't see the Swiss waiting that long to ask for one and I don't think the US would either.
		"	become a little unpopular	Join Date: May 2015	Groaned at 0 Times in 0 Posts	Haven't Paid Orange mobile phone bills	CR28	Posts: 8
671	01.06.2015, 11:13	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Greece	" 
			
			Thank you all!!!!!!!
		"	no particular reputation at present	Join Date: Oct 2014	Groaned at 0 Times in 0 Posts	Differences of Telefon G and Telefon P	alex_ma	Posts: 14
672	31.05.2015, 18:34	Newbie	Thanked 1 Time in 1 Post	Location: Wangen	" 
			
			You can do it on line.  
I just put deregistering from Billag into Google and got this site. It really wasn't hard and probably took less time than it too you to make a thread about it?      "	no particular reputation at present	Join Date: Apr 2015	Groaned at 4 Times in 3 Posts	Leaving Switzerland	davidvalentine	Posts: 7
673	31.05.2015, 00:19	Junior Member	Thanked 4 Times in 3 Posts	Location: Biel	" 
			
			You need to get a bigger transformer or remove some equipment (less load).
		"	made some interesting contributions	Join Date: Mar 2015	Groaned at 6 Times in 3 Posts	AC transformer for 110V AV equipment	wpryan	Posts: 34
674	30.05.2015, 21:42	Forum Legend	Thanked 3,030 Times in 1,494 Posts	Location: Wallis	" 
			
			Most likely an upload fault - hit cancel and start again.   
Alternatively, you could try Google+ for the same, or just use an external hard drive, which would be much quicker - and probably safer.
		"	a reputation beyond repute	Join Date: Mar 2008	Groaned at 62 Times in 32 Posts	iCloud Photos	Island Monkey	Posts: 3,419
675	29.05.2015, 22:14	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Scotland	" 
			
			Just a bit of a P.S. on TiMow's comment: 
Neither socket is for phone line.
		"	no particular reputation at present	Join Date: Jan 2015	Groaned at 0 Times in 0 Posts	Phone Sockets	Glasgow1	Posts: 18
676	null	null	null	null	      	null	null	null	Swisscom Vivo: symmetrical upload, Vivo M speed doubled	guest	null
677	12.05.2013, 14:52	Newbie 1st class	Thanked 6 Times in 2 Posts	Location: Neuchatel	    Not exactly that one, but like this    	no particular reputation at present	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	Problem with CATV Wall Outlet (Cablecom)	danielfmo	Posts: 12
678	26.05.2015, 12:54	Newbie	Thanked 1 Time in 1 Post	Location: Pfaffikon, Sz	" 
			
			Good point, you're right, just checked online and BBC iPlayer is VOD so it uses the set top box's internet connection not the satellite signal to deliver the programmes.
		"	no particular reputation at present	Join Date: Jan 2014	Groaned at 0 Times in 0 Posts	How do I line up satellite dish for UK channels in Switz?	MGH	Posts: 4
679	22.10.2014, 22:34	Member	Thanked 197 Times in 85 Posts	Location: Zug	"    The benefit of a fresh install is that you delete everything which can work wonders for your computer  . If you have no major system mods or many third party apps then a upgrade is almost always fine.
		"	an excellent reputation	Join Date: Mar 2011	Groaned at 5 Times in 5 Posts	OS X Yosemite	AlexS	Posts: 176
680	24.05.2015, 21:30	Senior Member	Thanked 128 Times in 80 Posts	Location: zurich	    Well, they did ... Except they didn't mention that the mail servers transfer will take up to 3 days to be completed!!!!   	considered knowledgeable	Join Date: Oct 2009	Groaned at 0 Times in 0 Posts	transferring website and emails to new provider	swissnyc	Posts: 281
681	24.05.2015, 14:54	Senior Member	Thanked 178 Times in 88 Posts	Location: Zurich	" 
			
			I have an HTC Eye and would definitely recommend it, great camera, sd slot, waterproof, awesome camera, much better battery than my old One X, but it is huge (especially in the Otterbox defender). 
I guess M9 would be even better.   
I also have a Sony tablet, so I can see why you would want the Z4, design is a bit nicer & the UI is very smooth.   
HTC fan!
		"	slipped a little	Join Date: Jul 2012	Groaned at 47 Times in 31 Posts	Cell phone top choices advice?	Mr.Maquiavelo	Posts: 251
682	10.02.2015, 22:29	Forum Legend	Thanked 9,956 Times in 5,680 Posts	Location: Misery-Courtion	"    Oh dear, ahm, this comment is...must refrain.   
But seriously: suppose they took 10 and 12 points from CH and the song was bad. At the end of the day, they couldn't have gone too far. You must have a pretty ""good""/likeable song to get at least 4-5 points  , and that makes the difference at the end of voting. Mathematically.   "	a reputation beyond repute	Join Date: Jul 2011	Groaned at 173 Times in 137 Posts	Australia to compete in Eurovision 2015	Medea Fleecestealer	Posts: 13,857
683	12.05.2015, 22:34	Junior Member	Thanked 18 Times in 16 Posts	Location: lugano	"    the ports are ethernet, but the wires ~were~ obviously for analog phone.   
I now have internet working, I didn't touch the connection box. this means the ethernet sockets are now useless - since they are nothing more than parallel connections to the back of the 'grand central'.   
as eluded in my last post, I will mount the router on the wall next to the connection box, then replace the 3 cables with real cat-5 cables. 
I can then plug them in as I wish and use them for phone (rj11-rj45 converter) or plain internet.   
for the answers.. a) landlord obviously knows the wiring makes no sense. 
b) electricians are $$$. 
c) given enough monkeys, one will be the bard of avon.
		"	made some interesting contributions	Join Date: Mar 2008	Groaned at 2 Times in 2 Posts	where do the ethernet ports go?	NigerianBusinessman	Posts: 93
684	21.05.2015, 01:22	Forum Legend	Thanked 8,133 Times in 2,906 Posts	Location: Zürich	"     
We have the Star. It seemed to work for the first year or too and then the frequency of calls went up.   
But, my direct action on the last call really does seem to have done the trick so it pays not to be polite as I was in the past.
		"	a reputation beyond repute	Join Date: Sep 2006	Groaned at 304 Times in 201 Posts	Spam phone call from company offering to stop spam phone calls!!	AbFab	Posts: 6,542
