	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
316	29.08.2015, 10:47	Junior Member	Thanked 29 Times in 21 Posts	Location: AG, ZH, ZG	" 
			
			Like you say it is ""suspected"".   
Best to keep this in mind too. No need to blow this out of proportion without facts to back it up.   
Of course this may mot be the case. The police may be past ""suspected"" and are looking for the culprit.   
Not good though. And certainly a good idea to post this.   
Interested to see where this one goes.
		"	no particular reputation at present	Join Date: Oct 2014	Groaned at 1 Time in 1 Post	Meat Packed With Poison Left For Dogs	CherryTree2014	Posts: 39
317	28.08.2015, 22:03	Senior Member	Thanked 66 Times in 33 Posts	Location: Outside Lugano	" 
			
			Does anyone know of a reliable cat sitter (that can come to your house) around Lugano?   
I am aware of some pet sitting websites, but I thought I'd ask to see if anyone had a personal recommendation. Also, I will be away for a little over 2 weeks so someone who can do that long would be a big plus.   
Thanks so much.
		"	earned some respect	Join Date: Apr 2013	Groaned at 9 Times in 9 Posts	Reliable cat sitter around Lugano	Konuku	Posts: 341
318	03.07.2015, 11:09	Forum Legend	Thanked 16,111 Times in 5,288 Posts	Location: SZ	" 
			
			Apparently there is an IKEA in Germany that offer a place for dogs to rest.
		"	a reputation beyond repute	Join Date: Sep 2006	Groaned at 18 Times in 17 Posts	Yet again - dogs in cars.	meloncollie	Posts: 7,687
319	26.08.2015, 12:44	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Bern	" 
			
			Unless you have the necessary contacts already, the goto address should be either the local Tierschutzverein or the local animal-type specific association like Kynologischer Verein in case of dogs.    
The Tierschutzverein most always have abandoned animals looking for a place, and if you're looking for a breeder they now from experience who's reputable and who isn't.   
If you can't find a Tierschutzverein ask an animal doctor near you for directions.
		"	no particular reputation at present	Join Date: Aug 2015	Groaned at 0 Times in 0 Posts	Buying pets from [online ads] BEWARE	ZollikofenSW	Posts: 10
320	23.08.2015, 19:55	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	"    Good catch, Medea.   
Few students are in a position to take on a dog during their studies. A dog is a 24/7/365 commitment - for the next 15+ years, no matter what happens in your life, no matter what your financial situation is, no matter what your future family situation entails, no matter where you end up, you must be able to provide for your dog, your dog's welfare must be a priority.    
If you are a foreign student only here for the duration of your studies you should not get a dog at this time. Please wait until you are have finished your studies and are in a stable living situation - career, housing, family etc. - before you take on this demanding and expensive responsibility.   
If you are missing canine companionship, please consider instead volunteering with an animal shelter, perhaps offering to walk shelter dogs.
		"	become a little unpopular	Join Date: Aug 2015	Groaned at 1 Time in 1 Post	Laws for keeping pets	cassiesu	Posts: 2
321	18.08.2015, 21:09	Forum Legend	Thanked 9,956 Times in 5,680 Posts	Location: Misery-Courtion	" 
			
			Sadly all too true smackerjack.  I see similar stories of horses found dead or dying in fields or by the roadside nearly every week on the Horse and Hound website and it's all so unnecessary.  Given the state Gizmo was in when he was found it's lovely to see that he's now thriving and most importantly loved.
		"	a reputation beyond repute	Join Date: Jul 2011	Groaned at 173 Times in 137 Posts	Horsey happy ending after being left for dead	Medea Fleecestealer	Posts: 13,857
322	12.08.2015, 10:54	Newbie 1st class	Thanked 7 Times in 3 Posts	Location: Zurich	" 
			
			Hi everyone,   
Thank you so much for the tips and support. You're extremely helpful and I really appreciate it! Yesterday was a very intensive day for me and the puppy. I studied all the resources you provided and tried out some of the tips.  
This morning I am much more optimistic regarding the situation. After the intensive training of yesterday the puppy slept almost all night long! Although he didn't sleep in the crate yet, he did not wake me up (the cat did   ). When I walked out of my bedroom, he was sitting quietly near the crate.    
Here's the pup:    "	no particular reputation at present	Join Date: Nov 2014	Groaned at 0 Times in 0 Posts	Urgent puppy training	Beely	Posts: 20
323	14.07.2015, 10:44	Newbie 1st class	Thanked 7 Times in 3 Posts	Location: Zurich	" 
			
			Well done!  Now to find a puppy and get the second part of the course done too.  Still you have a year to do that so plenty of time for you and new friend to get started on the obedience training.  Yours!  Not his of course!   "	no particular reputation at present	Join Date: Nov 2014	Groaned at 0 Times in 0 Posts	SKN theoretical course in English	Beely	Posts: 20
324	11.08.2015, 21:13	Forum Veteran	Thanked 1,046 Times in 573 Posts	Location: Richterswil	" 
			
			Mediamarkt has a similar sign, at least in our parts.
		"	a reputation beyond repute	Join Date: Nov 2005	Groaned at 4 Times in 4 Posts	Not just Ikea	eng_ch	Posts: 1,285
325	09.08.2015, 19:24	Newbie	Thanked 0 Times in 0 Posts	Location: Stallikon	" 
			
			Hi Elena,   
I'm afraid I can't give you a personal recommendation for a kennel in Zürich, as I do not use kennels for my dogs. I use a sitter who moves into my home when I need to be away. And unfortunatly I can't pass on her details, as she is all but retired, she is not taking on new clients.   
Hopefully someone who has used kennels will pop in with a recommendation.    
---   
But in the meantime, Longbyt has touched on an important point: cantonal dog law, and how you will be affected.   
Be aware that dog control functions at three levels in Switzerland: federal, cantonal, and community.   
At the federal level, animal welfare issues are addressed. These include the federal SKN classes. Control is largely addressed at the cantonal and community level, these include breed bans, leash laws, picking up, fines for infractions - and in some cases additional training beyond the federal requirements.   
Zürich is an example of the latter. In canton ZH, due to his size (over 15kg or 45cm) a ridgeback is a List 1 dog. This means that you are required to do additional training courses. This applies to all dogs born after 31 Dec 2010; people moving to Zürich after that date with a dog born before that date need to contact the cantonal Veterinäramt for a decision on your individual case.    
The courses are required are puppy training, adolescent trianing, adult training. Which courses, how many hours, etc. that will be required in your case will depend on the age of your dog.   
If you are excused from the cantonal training requirement due to your dog's age, then you will simply need to follow the federal training requirements, the SKN courses.   
There are two of these classes, the SKN Theory and SKN Practical.    
The Theory class is required of all first time dog owners, to be done before one acquires a dog. The definition of first time owner is clear for all Swiss residents: having had a dog registered the ANIS database, in your own name.    
It is less clear for people moving to Switzerland with a dog in tow. Obviously you already have a dog, so are not a first time owner - but you are a first time owner in Switzerland. In this case you need to contact the cantonal Veterinäramt for a ruling on whether you are excused from the federal SKN Theory course, or not. Some people have been, some are required to take it. The decision is made on each individual case.   
All owners of any dog acquired after 1 Sept 2008 are required to do the SKN Practical course. You have a year to get this done.    
If you are required to do the canton ZH List 1 courses, these will take the place of the federal SKN Practical course.   
And now for my usual sermon.    
Even if excused from the courses - SKN or List 1 - please take them. There is information you need to be a responsible dog owner in Switzerland that you would have a hard time finding elsewhere - and not knowing what is expected of you is how you put a foot (paw) wrong here. You don't want your dog to suffer because of your lack of information. The classes are fun, not expensive. Iin fact the SKN classes are quite cheap, but even the ZH classes don't cost all that much in the relative scheme of things.    
More importantly, classes are an opportunity for a 'soft landing' for you. You will likely meet kindred spirits in class, some of whom may become friends. You will have a chance to practice your German, to learn about your community. A good Hundescule is a very valuable resource for a dog owner. Even for those with decades of experience.   
I'll make a special plea for your dog and the List 1 classes:   
The List 1 requirements (and the banning of 8 breeds) came into effect via a public referendum. The good voters of Zürich are wary of large dogs - and the sad fact of breed prejudice is that your ridgeback will prompt more wariness among some members of the public than, say, a golden retriever - although they are both List 1 dogs. Taking the classes will better equipe you to handle local attitudes towards our larger canine friends.    
Do you read German? If so, here is a summary of the ZH cantonal law, from the excellent folks at Tier Im Recht      
The text of the actual law is linked at the top. Note that each canton has different dog laws - if you visit another canton you will be expected to know and follow their laws. The Tier Im Recht website is your best friend here - all cantons are summarized.   
(Note that the Thai Ridgeback is banned in GE - not the 'regular' Ridgeback.)   
The final say in all matters governing dogs in canton ZH is the cantonal Veterinäramt. The website, including contact details, is here:     
ZH dog law is detailed here - if you have questions please go to the source, do not rely on unofficial information. Including my post here.    
---   
Another thing you should know while searching for dog care:   
Unlike in most of our home countries, commercial - that is, paid - dog care is regulated in Switzerland. Anyone caring for a dog in return for money must have at a minimum the same training courses as an owner would - that is the federal SKN courses or the cantonal equivalent.  It only makes sense that anyone paid to care for a dog be held to the same standard as an owner is.    
The SKN courses allow a carer to care for up to 5 dogs. Caring for more than 5 dogs requires either the FBA or the Tierpfleger diploma, these are more professional courses.   
The onus is on you, the dog owner, to ensure that the person you hire to care for your dog is compliant with the law - and the liability falls to you if you hire someone who is not.   
Please be aware that there are many folks offering dog care who are not compliant - including most of the people looking for a side job here on EF. No one should flaunt the law, obviously, but given that your dog is a List 1 dog, I would in even stronger terms caution you against employing anyone who is not compliant - for your dog's sake.   
You can read more about what is required of a dog sitter in this thread:     
---   
All the best to you and your pooch as you settle in.
		"	no particular reputation at present	Join Date: May 2015	Groaned at 0 Times in 0 Posts	Dog's hotel in Zurich	ElenaL	Posts: 1
