	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
4260	04.01.2012, 15:42	Forum Legend	Thanked 13,450 Times in 5,719 Posts	Location: Basel	" 
			
			From your linked map it looks like Basel BdHf is in Zone 8. I highly doubt that the you could travel from Zone 2 to Basel BdHf with just a GA and Zone 2 ticket. 
For your mind, get a written statement from a DB and SBB official that clearly state that your tickets are valid for the intended journeys.   
I know for sure that the same thing applies inside Switzerland between different ticket areas. A crossing between TNW and A-Welle or A-Welle and ZVV is not possible if the traveler has two tickets for each area. It is in Chapter 9 of the   "	a reputation beyond repute	Join Date: Oct 2009	Groaned at 246 Times in 157 Posts	Travelling between zones with GA/regional card	Phil_MCR	Posts: 11,547
4261	28.09.2011, 20:39	Newbie 1st class	Thanked 5 Times in 3 Posts	Location: Horgen	" 
			
			As a matter of interest, what does the Post Office do with all those RHD delivery vans when they come to the end of their useful lives? If they have no value here, do they get shipped and auctioned in the UK?
		"	no particular reputation at present	Join Date: Sep 2011	Groaned at 0 Times in 0 Posts	Value of a RHD cars in Switzerland?	shem	Posts: 15
4262	03.01.2012, 21:58	Newbie 1st class	Thanked 1 Time in 1 Post	Location: us	"    27 years old - so no - not quite.
		"	no particular reputation at present	Join Date: Aug 2011	Groaned at 0 Times in 0 Posts	Does your car automatically turn vintage?	mysteryvortex	Posts: 11
4263	11.12.2009, 10:42	Junior Member	Thanked 55 Times in 26 Posts	Location: Zurich	" 
			
			Wow, I am paying CHF 200.- every six weeks for my lad to fly back for orthodontist treatment, with Swiss air.    
He will now be able to get there for less than CHF 100.-!!!!    
That' brilliant news...   
Gal x
		"	considered knowledgeable	Join Date: Jun 2009	Groaned at 0 Times in 0 Posts	Zurich-Manchester flight [new Easyjet flight]	macst	Posts: 82
4264	11.12.2009, 10:42	Junior Member	Thanked 55 Times in 26 Posts	Location: Zurich	" 
			
			Wow, I am paying CHF 200.- every six weeks for my lad to fly back for orthodontist treatment, with Swiss air.    
He will now be able to get there for less than CHF 100.-!!!!    
That' brilliant news...   
Gal x
		"	considered knowledgeable	Join Date: Jun 2009	Groaned at 0 Times in 0 Posts	easy jet.........where are you???	macst	Posts: 82
4265	03.01.2012, 10:58	Member	Thanked 19 Times in 17 Posts	Location: rosenau	" 
			
			or ATU in weil am rhein - you can walk to the basel border in 20 mins maximum
		"	slipped a little	Join Date: Oct 2010	Groaned at 2 Times in 2 Posts	car mechanic in basel	Beautiful fairy	Posts: 128
4266	01.01.2012, 01:43	Junior Member	Thanked 17 Times in 7 Posts	Location: Geneva	" 
			
			The Genevan transport system is called   (French only I'm afraid). The linked page gives details of the tarifs. You need to choose between just the canton of Geneva or the extended network, which covers neighbouring Vaud and neighbouring France (including Annemasse, Pays de Gex).
		"	made some interesting contributions	Join Date: May 2009	Groaned at 0 Times in 0 Posts	Best Travel card(s) for Geneva	UserNamesAllTaken	Posts: 63
4267	02.01.2012, 23:01	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Thanks all for the suggestions.  I have some great options now.   
Using SBB's fly-rail-baggage check through to the local train station is  convenient and well-priced.   
Good to know that I could haggle with taxis.  The Mobility pointer is great too -- I'll probably join once I get settled in to Zurich.     
It looks like renting a car through kayak or other price aggregators costs just about the same as, if not more than, taking a taxi -- at least at today's quoted prices.
		"	no particular reputation at present	Join Date: Sep 2011	Groaned at 0 Times in 0 Posts	Transporting belongings from Zurich aiport	someperson	Posts: 9
4268	02.01.2012, 14:37	Newbie	Thanked 2 Times in 1 Post	Location: London	" 
			
			Heavens, that is a lot! 
For once Switzerland has produced a bargain.   
Try seeing if you can sign up with the TCS now as Verbier suggests, especially as you're going to be resident here, it might be possible to do it with a UK registered car but you'll have to check with them.
		"	no particular reputation at present	Join Date: Nov 2011	Groaned at 0 Times in 0 Posts	Breakdown cover	tommy1981	Posts: 8
4269	30.11.2011, 13:59	Member	Thanked 27 Times in 23 Posts	Location: Horgen	" 
			
			I'm still looking to take some furniture from uk to Switz so if anyone has any more details on costs/options that would be great to hear.     
I've asked for a few quotes from removals companies but the prices seem extortionate at about £600-700 a pop.   
The stuff isn't urgent, but if there was a cost-effective way of bringing it over I'd do it.
		"	slipped a little	Join Date: Oct 2011	Groaned at 2 Times in 1 Post	Van Hire UK - Zurich January 2012	CornishPasty	Posts: 107
4270	02.01.2012, 15:03	Member	Thanked 38 Times in 30 Posts	Location: n/a	" 
			
			Has anyone figured out how to do the whole airport-to-ski-resort thing when a rental car is required? We tend to have 3-4 people with equipment - won't fit in any of the reasonably priced cars.    
A box or rack would be the solution, but... last time we reserved a rack (explicitly stating ""several skis and boards"" several times), we got two magnetic thingies that can barely accommodate a pair of skis, let alone snowboards. That, and a car with a glass roof. (Thanks again, Sixt.)   
So, is anyone aware of a rental company that provides actual racks/boxes? 
How about an actual van, without breaking the budget?   
Right now I'm looking at   - seems like they will rent boxes, but figuring out whether they will fit a random rental car is going to be tricky (""Passat or similar"" - thanks again, any and all rentals).   
Any ideas? 
Cheers, 
//ata
		"	made some interesting contributions	Join Date: Jun 2010	Groaned at 1 Time in 1 Post	Rental car with ski box or rack?	atamar	Posts: 153
4271	02.01.2012, 00:14	Junior Member	Thanked 8 Times in 6 Posts	Location: Basel	" 
			
			Hi!   
Is there anyone who could take an IKEA Bromma footstool from Zurich to Basel anytime this week?   
Thank you very much - I would be very grateful!!   
:-)
		"	no particular reputation at present	Join Date: Feb 2008	Groaned at 0 Times in 0 Posts	Transport needed: footstool Zurich to Basel	Varekai	Posts: 35
4272	31.12.2011, 07:21	Newbie	Thanked 0 Times in 0 Posts	Location: Bern	" 
			
			As others have said, it's hard to give advice about half fare cards or general abonnements without knowing your precise plans...   
But to help you figure it out...   
Use the sbb site to work out the cost of your daily commute (note, it automatically assumes you have a half fare card). Then either work out how much you will spend a year (and compare to a yearly GA), or how much you will spend per month (and compare to a monthly GA). Then make your choice.  There you go!   
I have a GA (monthly, it's a little more expensive but I can't afford a lump sum... and this way after the first 4 months I could cancel it if I wished). I find that not only is it cost effective (for me), but also it saves time and stress. No need to worry about having bought a ticket, ever! It also means that I don't find myself sitting there thinking 'I'd like to go to such-and-such... but can I afford the train fare?'...   
Oh, and about buying the ticket online... if doing this on a mobile phone, make sure you don't confuse the online ticket   and the ticket you can buy on mobile phones. I was on the train the other day and someone had purchased an online ticket on their mobile, but a printable kind, not a mobile phone ticket, and hadn't realised the difference so hadn't printed it out... the inspector was not happy because he couldn't scan it.
		"	no particular reputation at present	Join Date: Dec 2011	Groaned at 0 Times in 0 Posts	Zurich to Berne via railway?	Miss Kris	Posts: 4
4273	31.12.2011, 09:07	Forum Legend	Thanked 8,133 Times in 2,906 Posts	Location: Zürich	" 
			
			nearly all i have been to dont even do that, worst was the pipe in the exhaust for a total of about 2 seconds
		"	a reputation beyond repute	Join Date: Sep 2006	Groaned at 304 Times in 201 Posts	Emission/Exhaust Gas (Abgas) Test to go?	AbFab	Posts: 6,542
4274	30.12.2011, 23:45	Newbie	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			Selling our 7-seater Opel Zafira limousine, 1.8 L Model Enjoy, 68000 km, registered October 2008. CHF 15500 ono. Yossi 0795406549 (GE).
		"	no particular reputation at present	Join Date: Dec 2011	Groaned at 0 Times in 0 Posts	Selling 7-seater Opel Zafira 1.8l Enjoy	yzahar	Posts: 1
4275	05.12.2011, 17:35	Forum Veteran	Thanked 833 Times in 343 Posts	Location: Unterageri	" 
			
			Well for a first timer to get a car inspected in Switzerland I am wiser now. 
Well regards to my garbage letters I have wrote here - no quess you are right.
		"	a reputation beyond repute	Join Date: Dec 2010	Groaned at 37 Times in 21 Posts	importation query - 2011 edition update	silverburn	Posts: 825
4276	30.12.2011, 12:25	Senior Member	Thanked 81 Times in 43 Posts	Location: UK (ex CH)	" 
			
			Hi all, 
        Still battling away and only one week until I relocate from CH back to the UK. Next week I drive a van from the UK to Switzerland. I am using the Eurotunnel and as my van is empty I can travel with the passenger train on the way out. However because the van is full, it appears you have to travel with the freight Eurotunnel on the way back (Hello truckers)   
I saw someone mention somewhere that if you're bringing the contents of your apartment back to the UK you should fill in some form BEFORE you drive through customs. Can anyone shed any more light on this? Apart from the hours of driving I'm hoping it proves quite a straightforward process.    
Next stop is cancel my Swisscom (phew) Busy times.
		"	earned the respect of many	Join Date: Aug 2007	Groaned at 2 Times in 2 Posts	Taking a full van back to the UK tips	cbb	Posts: 419
4277	29.12.2011, 17:02	Member	Thanked 121 Times in 54 Posts	Location: Zurich Affoltern	" 
			
			When I first got here, I picked up a table from another EF member.  
I put the demounted legs in my backpack and carried the (heavy) top with my hands.    
Transported it in tram, train and bus without an extra ticket... no questions asked.  The flat table top did not really take up a lot of space anyway.    
If in doubt, I would just ask it at the station before boarding the train.
		"	considered knowledgeable	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Question about moving furniture in train	Tj88	Posts: 144
4278	27.12.2011, 22:09	Newbie 1st class	Thanked 3 Times in 2 Posts	Location: Basel	" 
			
			I woke up from my nap ,did some resurges,and vola    "	no particular reputation at present	Join Date: Dec 2011	Groaned at 1 Time in 1 Post	I imported a car from America, almost...	piyohiko	Posts: 12
4279	27.12.2011, 22:15	Member	Thanked 27 Times in 23 Posts	Location: Horgen	" 
			
			It's not the same - we arrive by train - but what impresses me is that they are such a civilised country.   
Of course, they did not go invading Afganistan Libya, Irag, etc, and they do not go around the world imposing democacy or anyhting like that.   
Consequently no-one hates them and they have no hang-up about terrorism.   
At the railway borders they just sit there in their room, fortunately we are pale-skinned and of an age where bomb-making would appear to be an unlikely occupation.   
I can fully believe that the borders are largely unmanned - they are part of the schleningham agreement, of course.   
Mind, my son lives there, and he is VERY careful not to speed on the motorways, to have fully-paid his TV and radio license fees, to have a local company insuring all his posessions, and NEVER to try and 'get-away' with anything.   
So long as you abide by the rules, it seems a great place to live, - enjoy yourselves!!!
		"	slipped a little	Join Date: Oct 2011	Groaned at 2 Times in 1 Post	Border Crossing Advice ( Importing personal stuff 18.44 )	CornishPasty	Posts: 107
4280	17.08.2011, 21:27	Member	Thanked 11 Times in 9 Posts	Location: Lucerne	" 
			
			They did a good job. I can only recommend them. Not cheap, it's a lot of work to get this done, but their quote was far from what I heard BMW dealers would charge. And they know what they do, their shop was full of US cars. They will probably give a quote for everything done including the MFK approval. I picked my car up with all the necessary paperwork done and the new plates mounted.      "	earned some respect	Join Date: Mar 2010	Groaned at 0 Times in 0 Posts	Experience with AUTOZULASSUNG.CH GmbH in St. Gallen?	zufimufi	Posts: 102
4281	27.12.2011, 00:32	Member	Thanked 60 Times in 36 Posts	Location: in transit	"    You were told wrong.   
I take several of my bikes off the road each year, and get the tax refunded for the rest of the year, same applies when cancelling before the end of the year.      There is no letter to write, it will be returned automatically, as is the tax.   
Tom
		"	made some interesting contributions	Join Date: Oct 2011	Groaned at 3 Times in 3 Posts	Provisional number plate in France from CH - Info on the process	Newbee	Posts: 172
4282	27.12.2011, 17:00	Junior Member	Thanked 57 Times in 15 Posts	Location: Wernetshausen, ZH	" 
			
			Many thanks for the info jrspet. I'll be doing various journeys to different destinations over the 5 days (I'd get a 4-day Interrail ticket), and wanted to do one or two of the Snow'n'Rail offers so my main problem is whether it gives a discount on the SBB Railaway offers.
		"	earned the respect of many	Join Date: Sep 2010	Groaned at 0 Times in 0 Posts	Interrail One Country Pass	JC1	Posts: 54
